Date,Open,High,Low,Close,Volume,Change %
04/29/2015,30.4795,30.6905,30.3371,30.5551,57362.841536187,-0.62631
04/30/2015,30.4018,30.4018,29.9249,30.0335,366622.15566863,-0.25493
05/01/2015,30.1579,30.4217,30.139,30.4217,95749.046192453,-0.80226
05/04/2015,30.5173,30.6069,30.4317,30.4615,106372.42707547,1.19173
05/05/2015,30.4117,30.4117,29.9449,29.9727,94338.756218951,-0.34603
05/06/2015,30.139,30.1679,29.5935,29.7945,123937.76950185,-0.89669
05/07/2015,29.7766,30.1121,29.7766,30.0335,79115.861241437,-1.20243
05/08/2015,30.356,30.4705,30.3371,30.4416,94771.687115375,1.94582
05/11/2015,30.4317,30.4705,30.3192,30.3281,138903.51758962,0.24937
05/12/2015,30.2316,30.2744,29.9249,30.1679,127434.3645145,-0.65754
05/13/2015,30.3371,30.4795,30.2664,30.3023,139017.02383392,0.34897
05/14/2015,30.573,30.803,30.4984,30.803,104532.21964566,0.7776
05/15/2015,30.8468,30.8836,30.6348,30.7084,83950.423664847,0.89556
05/18/2015,30.6806,30.9135,30.6268,30.8836,74357.639300923,-0.53879
05/19/2015,30.8936,30.9573,30.803,30.8279,274887.01170845,0.69425
05/20/2015,30.793,30.9673,30.7084,30.8279,94771.687115375,-0.32563
05/21/2015,30.7283,30.9573,30.7283,30.9225,100411.84252935,-0.21011
05/22/2015,30.9135,31.0021,30.9036,30.9414,95101.156567874,0.6027
05/26/2015,30.8558,30.8747,30.3918,30.5173,123694.68533263,-0.18665
05/27/2015,30.6348,31.0489,30.59,31.029,94882.179919566,-0.71623
05/28/2015,30.9225,31.0489,30.9135,31.0021,46722.384492517,0.93913
05/29/2015,30.9673,30.9852,30.7084,30.803,77857.247753688,0.14488
06/01/2015,30.9772,30.9772,30.6806,30.8747,47603.313485938,0.03197
06/02/2015,30.7373,30.9484,30.6168,30.8189,66576.936925744,-0.77444
06/03/2015,30.8936,31.0588,30.8647,30.9414,87398.803635668,0.5085
06/04/2015,30.7841,30.8647,30.5551,30.6168,133050.41240757,-0.35444
06/05/2015,30.6168,30.6716,30.4018,30.6348,87725.259648053,-0.54346
06/08/2015,30.6348,30.6716,30.1868,30.2575,118954.5440328,0.05879
06/09/2015,30.2047,30.2843,29.9449,30.2047,128591.52551841,-1.40396
06/10/2015,30.4117,30.7184,30.3281,30.6716,125448.50747917,0.68532
06/11/2015,30.7562,30.8279,30.6168,30.6616,71319.087185649,1.13279
06/12/2015,30.573,30.59,30.3829,30.4217,50095.428460481,-0.59565
06/15/2015,30.2485,30.3112,30.0056,30.2485,53677.404276372,-1.06139
06/16/2015,30.2047,30.5073,30.2047,30.4317,31342.790629059,-0.1448
06/17/2015,30.5362,30.6069,30.356,30.5173,69618.502481133,1.09751
06/18/2015,30.4984,30.793,30.4984,30.7462,64844.208860009,-0.12379
06/19/2015,30.7383,30.7582,30.5372,30.5471,62936.701267644,0.7866
06/22/2015,30.7771,30.814,30.6925,30.7582,45199.592754747,0.12623
06/23/2015,30.8209,30.8667,30.6447,30.7582,60873.499269372,0.14231
06/24/2015,30.6825,30.814,30.574,30.5919,65531.273206074,-0.44905
06/25/2015,30.7303,30.7303,30.4625,30.5083,58611.410223554,0.15579
06/26/2015,30.4715,30.4804,30.129,30.2047,88240.557907602,-0.84217
06/29/2015,29.8493,30.0056,29.4979,29.5267,159178.94715881,-2.04191
06/30/2015,29.7139,29.7677,29.4979,29.6014,677421.33769949,-0.45361
07/01/2015,30.0056,30.0056,29.6203,29.7597,237470.13028896,0.9817
07/02/2015,29.8035,29.8583,29.6382,29.7845,129982.73037119,-0.67354
07/06/2015,29.5367,29.7677,29.4521,29.6481,1262277.8309274,-0.8952
07/07/2015,29.6761,29.685,29.0727,29.6661,141335.36376187,0.47196
07/08/2015,29.4153,29.4331,29.1375,29.1653,102728.17349722,-0.87882
07/09/2015,29.5457,29.5735,29.0827,29.0827,95698.822190548,0.44331
07/10/2015,29.462,29.6203,29.3515,29.5367,101540.87809218,-0.28329
07/13/2015,29.7417,29.9727,29.7229,29.9538,218109.78203448,0.94936
07/14/2015,30.0245,30.1868,30.0155,30.1191,68558.77604093,0.95085
07/15/2015,30.0922,30.2047,30.0056,30.0533,63771.424179311,0.22548
07/16/2015,30.2674,30.4526,30.2495,30.4526,96673.167827512,0.58221
